2018-07-03,530692,14,573064,L,518618,L,110,Strikeout,3,1,180704_033739,3cb4a4d6-8510-470e-9f1f-1eaf5986c15f,0,0,S,Foul,SL,12,2.0,3.19,1.37,83.6,76.9,40.22,1.74,50.0,5.93,0.03,4.0,-3.21,3.9,-3.12,-121.68,0.82,-4.84,22.64,-26.29,12.0,7.2,24.0,2376,220,,,,,,,0
2018-07-03,530692,14,573064,L,518618,L,110,Strikeout,3,2,180704_033759,733f8eae-5e7d-4d6c-9e6f-f2e07033ac31,0,1,S,Foul,FF,8,2.0,3.19,1.37,89.7,81.8,26.54,1.41,50.0,5.78,-0.06,1.59,4.83,10.95,-5.39,-130.19,-8.13,8.26,28.05,-13.43,25.2,3.6,24.0,2400,157,,,,,,,0
2018-07-03,530692,14,573064,L,518618,L,110,Strikeout,3,3,180704_033814,fa505a8a-8a6e-45ad-a397-8a2bd11dd208,0,2,S,Swinging Strike (Blocked),CU,13,2.0,3.19,1.37,82.4,76.5,23.58,1.29,50.0,6.02,-0.6,0.0,-4.73,-1.56,-3.01,-119.74,-6.95,-6.87,23.21,-34.43,12.0,9.6,24.0,,293,,,,,,,0
2018-07-03,530692,14,573064,L,516770,R,111,Groundout,5,1,180704_033849,7518b343-5aee-40e8-b7a0-320a6db2d539,0,0,S,Called Strike,SL,1,2.0,3.67,1.63,85.5,78.7,63.83,1.82,50.0,5.81,-0.35,3.4,-4.0,5.09,-4.06,-124.44,-1.03,-6.3,24.02,-24.17,15.6,6.0,24.0,2495,221,,,,,,,0
2018-07-03,530692,14,573064,L,516770,R,111,Groundout,5,2,180704_033904,bb90a143-d2f5-4f5a-8147-1c063632378d,0,1,S,Foul,SL,4,2.0,3.5,1.49,87.7,81.3,32.78,1.43,50.0,5.97,-0.62,2.74,-3.7,5.25,-3.99,-127.57,-3.56,-6.18,23.21,-23.42,15.6,6.0,24.0,2531,219,,,,,,,0
2018-07-03,530692,14,573064,L,516770,R,111,Groundout,5,3,180704_033922,068e1859-c35c-4edc-8901-190beac9a217,0,2,B,Ball,SL,13,2.0,3.68,1.63,86.6,80.4,16.27,1.63,50.0,5.8,-1.61,2.11,-2.3,6.06,-7.36,-125.94,-4.75,-3.73,23.02,-22.34,12.0,6.0,24.0,2376,208,,,,,,,0
2018-07-03,530692,14,573064,L,516770,R,111,Groundout,5,4,180704_033935,7d69aad1-c6ea-4691-91de-8e86d76855a1,1,2,B,Ball,SL,12,2.0,3.64,1.77,86.7,79.7,25.49,1.7,50.0,6.18,1.67,4.05,-2.01,4.25,0.58,-126.19,-0.28,-3.26,24.3,-25.28,7.2,6.0,24.0,2417,203,,,,,,,0
2018-07-03,530692,14,573064,L,516770,R,111,Groundout,5,5,180704_034005,c104d5e2-33c1-4f2a-b0cb-48eb9b11c804,2,2,X,In play- out(s),SL,5,2.0,3.5,1.49,81.9,75.9,15.45,1.66,50.0,5.97,0.19,2.39,-2.78,0.33,-2.61,-119.21,-1.75,-4.03,21.28,-31.7,8.4,9.6,24.0,2517,264,,,,,,,0
2018-07-03,530692,14,573064,L,592407,R,112,Groundout,7,1,180704_034030,8c4d34c8-ca2a-461e-87c4-c52bd6bc7e7c,0,0,B,Ball,SL,13,2.0,3.14,1.4,85.0,78.7,73.24,1.5,50.0,5.88,-0.94,2.05,-1.39,2.78,-5.53,-123.56,-3.69,-2.17,22.91,-27.84,6.0,7.2,24.0,2460,219,,,,,,,0
2018-07-03,530692,14,573064,L,592407,R,112,Groundout,7,2,180704_034044,948df860-fabe-443b-b0f7-636edc276be3,1,0,B,Ball,CH,12,2.0,3.14,1.36,81.7,74.7,38.94,1.28,50.0,6.12,0.9,3.67,7.32,7.46,-3.13,-118.92,-1.18,10.47,23.04,-21.5,24.0,7.2,24.0,1536,137,,,,,,,0
2018-07-03,530692,14,573064,L,592407,R,112,Groundout,7,3,180704_034057,0ebb4671-1af7-455e-8887-b4434053086c,2,0,S,Foul,SL,13,2.0,3.16,1.36,85.4,78.9,41.24,1.65,50.0,5.74,-0.97,2.13,-2.38,3.56,-5.68,-124.28,-3.48,-3.75,23.63,-26.58,9.6,7.2,24.0,2494,222,,,,,,,0
2018-07-03,530692,14,573064,L,592407,R,112,Groundout,7,4,180704_034116,cd09412f-f131-414b-b3e5-bc027a671aa1,2,1,B,Ball,CH,13,2.0,3.14,1.36,81.1,74.7,44.57,0.94,50.0,6.02,-1.25,1.84,8.05,5.62,-7.54,-117.72,-4.53,11.34,21.47,-24.25,21.6,7.2,24.0,1534,126,,,,,,,0
2018-07-03,530692,14,573064,L,592407,R,112,Groundout,7,5,180704_034130,7778ae1e-cdeb-4a4c-86eb-84705bb819ff,3,1,S,Called Strike,SL,2,2.0,3.15,1.4,85.9,79.6,23.51,1.76,50.0,5.7,-0.08,2.87,-3.53,4.8,-3.42,-125.07,-2.09,-5.66,22.4,-24.48,14.4,6.0,24.0,2439,219,,,,,,,0
2018-07-03,530692,14,573064,L,592407,R,112,Groundout,7,6,180704_034146,118e895d-a4ac-4685-8225-d3b47fbff63c,3,1,S,Foul,SL,1,2.0,3.16,1.36,85.9,79.5,26.55,1.65,50.0,5.87,-0.3,2.76,-3.72,2.57,-3.62,-125.02,-2.06,-5.93,23.2,-28.07,13.2,7.2,24.0,2449,238,,,,,,,0
2018-07-03,530692,14,573064,L,592407,R,112,Groundout,7,7,180704_034206,60509401-a977-4fb4-85f6-4c7b88c85790,3,2,X,In play- out(s),SL,3,2.0,3.16,1.36,87.9,80.3,22.7,1.83,50.0,5.69,0.27,2.6,-2.56,4.99,-3.09,-127.84,-3.05,-4.22,27.28,-23.94,10.8,6.0,24.0,2404,211,,,,,,,0
2018-07-03,530692,15,573064,L,592663,R,117,Double,1,1,180704_035556,f11e7a0a-2324-44e9-b222-143e7a316fac,0,0,X,In play- no out,SL,7,2.0,3.49,1.48,82.8,76.7,68.14,1.84,50.0,5.64,-0.56,1.92,-3.19,4.75,-4.74,-120.47,-3.6,-4.72,21.66,-25.13,12.0,7.2,24.0,2542,219,,,,,592663,,0
2018-07-03,530692,15,573064,L,605255,R,118,Bunt Pop Out,4,1,180704_035637,5a69c374-de76-46ba-a262-9f9c482237ad,0,0,S,Foul Bunt,SL,5,2.0,3.67,1.44,83.1,76.8,43.47,1.99,50.0,5.59,0.05,2.4,-2.74,5.23,-3.79,-120.9,-2.56,-4.08,21.74,-24.37,10.8,7.2,24.0,2577,212,,592663,,,,,0
2018-07-03,530692,15,573064,L,605255,R,118,Bunt Pop Out,4,2,180704_035720,6ae7db2e-bc08-42ba-8ec2-c82ed1c6d25a,0,1,B,Ball,SL,11,2.0,2.9,1.26,84.2,77.3,11.13,2.13,50.0,5.78,-0.12,3.98,-4.33,5.08,-4.07,-122.51,0.68,-6.59,23.65,-24.44,16.8,7.2,24.0,2532,222,,592663,,,,,0
2018-07-03,530692,15,573064,L,605255,R,118,Bunt Pop Out,4,3,180704_035737,68d99a4d-828d-47d1-9be5-d5a20a14a01f,1,1,S,Foul Bunt,SL,3,2.0,3.67,1.44,84.9,78.2,28.45,2.07,50.0,5.63,0.3,3.27,-4.18,4.98,-3.01,-123.61,-0.79,-6.5,23.27,-24.42,15.6,7.2,24.0,2512,221,,592663,,,,,0
2018-07-03,530692,15,573064,L,605255,R,118,Bunt Pop Out,4,4,180704_035809,3e9d46a5-58b0-42d0-8749-edb6094c326a,1,2,X,In play- out(s),SL,1,2.0,3.67,1.44,85.4,78.6,33.28,1.8,50.0,5.77,-0.44,3.26,-3.8,3.85,-4.3,-124.31,-0.85,-5.97,24.0,-26.12,14.4,7.2,24.0,2483,227,,592663,,,,,0
2018-07-03,530692,15,573064,L,457727,R,119,Strikeout,6,1,180704_035848,9d3b91bf-1513-4e09-a312-7f0a52dab14f,0,0,B,Ball,CU,13,2.0,3.86,1.86,81.2,74.9,73.76,1.65,50.0,5.91,-0.1,1.64,-4.0,-1.47,-2.87,-118.16,-2.59,-5.65,22.74,-34.25,9.6,9.6,24.0,,290,,,,,,,0
2018-07-03,530692,15,573064,L,457727,R,119,Strikeout,6,2,180704_035909,718369b9-d72e-4414-a7c7-453067451c5b,1,0,S,Foul,SL,13,2.0,3.67,1.57,85.0,78.0,8.74,1.7,50.0,5.75,-1.31,2.44,-3.58,2.65,-6.2,-123.56,-2.3,-5.52,25.21,-28.09,13.2,7.2,24.0,2466,240,,,,,,,0
2018-07-03,530692,15,573064,L,457727,R,119,Strikeout,6,3,180704_035955,5f2fbeee-5a7c-4095-9a35-fec0535aa9a1,1,1,S,Foul,SL,13,2.0,3.67,1.57,85.3,78.4,37.52,1.92,50.0,5.6,-0.91,2.58,-4.8,4.2,-5.4,-124.04,-2.18,-7.48,24.57,-25.63,18.0,7.2,24.0,2563,233,,,,,,,0
2018-07-03,530692,15,573064,L,457727,R,119,Strikeout,6,4,180704_040018,6054d2e4-6b4c-4803-a200-0ed798f2477d,1,1,S,Foul,SL,2,2.0,3.67,1.57,86.8,80.0,27.15,1.57,50.0,6.09,-0.2,3.42,-3.24,4.08,-3.37,-126.26,-1.55,-5.27,24.09,-25.54,13.2,7.2,24.0,2545,221,,,,,,,0
2018-07-03,530692,15,573064,L,457727,R,119,Strikeout,6,5,180704_040041,54f6ca27-8cda-4246-a2f8-485eab7dd755,1,2,S,Swinging Strike,SL,13,2.0,3.67,1.57,86.5,80.6,36.67,1.46,50.0,5.82,-0.95,1.08,-3.18,3.51,-4.97,-125.75,-6.52,-5.15,22.48,-26.48,12.0,7.2,24.0,2591,231,,,,,,,0
2018-07-03,530692,15,573064,L,595375,L,121,Flyout,1,1,180704_040138,3a1f7d13-6c23-4aa0-a76d-13100472eed0,0,0,X,In play- out(s),SL,4,2.0,3.58,1.39,87.4,80.8,62.55,1.67,50.0,5.78,-0.55,2.2,-2.92,4.8,-4.64,-127.17,-4.2,-4.82,24.33,-24.25,13.2,6.0,24.0,2581,217,500743,,,,,,0
2018-09-19,531688,9,573064,L,595777,R,77,Strikeout,4,1,180919_210106,8e061c4e-0da3-40ae-b374-d32a1c2be09b,0,0,S,Called Strike,SL,7,0.9,3.48,1.62,83.7,76.7,68.87,1.56,50.0,5.56,-0.69,2.22,-3.91,5.47,-4.18,-121.76,-3.02,-5.84,24.58,-23.98,15.6,7.2,24.0,2550,220,,,,,,,0
2018-09-19,531688,9,573064,L,595777,R,77,Strikeout,4,2,180919_210121,87084652-45a1-40b6-b1b0-0e073b67897a,0,1,S,Swinging Strike,SL,5,0.87,3.37,1.53,87.7,80.9,18.67,1.24,50.0,5.85,-0.22,2.66,-2.0,7.06,-3.04,-127.63,-4.01,-3.32,24.36,-20.44,10.8,4.8,24.0,2539,199,,,,,,,0
2018-09-19,531688,9,573064,L,595777,R,77,Strikeout,4,3,180919_210137,cdbab6e6-8c18-4799-aed4-74eda05df1c5,0,2,B,Ball,FF,14,0.89,3.4,1.53,91.1,83.5,49.6,1.23,50.0,5.66,0.84,1.96,4.71,9.97,-2.64,-132.49,-6.92,8.38,27.96,-14.43,26.4,3.6,24.0,2271,154,,,,,,,0
2018-09-19,531688,9,573064,L,595777,R,77,Strikeout,4,4,180919_210152,21579a03-599d-493b-a89f-d9b2e5be16a8,1,2,S,Swinging Strike,SL,11,0.9,3.37,1.53,87.7,81.0,39.65,1.3,50.0,5.94,-0.4,3.76,-2.46,6.37,-3.49,-127.58,-1.24,-4.1,23.62,-21.56,12.0,6.0,24.0,2547,204,,,,,,,0
2018-09-19,531688,9,573064,L,608597,L,78,Strikeout,3,1,180919_210218,d76714e7-72b2-456b-9c98-33cf396e495e,0,0,S,Foul,FF,5,0.91,3.58,1.68,91.5,84.2,33.69,1.33,50.0,5.67,0.1,2.65,2.48,9.25,-4.1,-133.16,-5.03,4.48,26.9,-15.46,13.2,3.6,24.0,2373,167,,,,,,,0
2018-09-19,531688,9,573064,L,608597,L,78,Strikeout,3,2,180919_210232,8a9f2141-b1ff-4f2a-b775-e42791be405a,0,1,S,Called Strike,FF,9,0.83,3.92,1.84,91.0,84.2,43.98,1.1,50.0,5.75,0.41,1.92,5.13,9.05,-3.57,-132.31,-7.03,9.2,25.07,-15.93,26.4,4.8,24.0,2397,150,,,,,,,0
2018-09-19,531688,9,573064,L,608597,L,78,Strikeout,3,3,180919_210245,eee24a40-ea98-41f4-9188-5d441f81c788,0,2,S,Swinging Strike,FF,11,0.61,3.58,1.68,88.1,81.3,49.44,1.18,50.0,5.93,-0.52,3.62,-0.94,5.38,-3.99,-128.16,-1.31,-1.58,24.13,-23.14,6.0,6.0,24.0,2572,194,,,,,,,0
2018-09-19,531688,9,573064,L,455139,R,79,Groundout,1,1,180919_210323,5977df3a-e00f-41ad-aee3-ab4aae378d51,0,0,X,In play- out(s),SL,13,0.92,3.41,1.56,85.7,79.4,71.63,1.24,50.0,5.71,-1.12,2.28,-3.36,4.41,-4.76,-124.78,-3.4,-5.35,22.93,-25.16,13.2,7.2,24.0,2509,223,,,,,,,0
2018-07-03,530692,14,573064,L,518618,L,110,Strikeout,3,1,180704_033739,3cb4a4d6-8510-470e-9f1f-1eaf5986c15f,0,0,0,S,Foul,SL,12,2.0,3.19,1.37,83.6,76.9,40.22,1.74,50.0,5.93,0.03,4.0,-3.21,3.9,-3.12,-121.68,0.82,-4.84,22.64,-26.29,12.0,7.2,24.0,2376,220,,,,,,,0,1,0,bottom
2018-07-03,530692,14,573064,L,518618,L,110,Strikeout,3,2,180704_033759,733f8eae-5e7d-4d6c-9e6f-f2e07033ac31,0,1,0,S,Foul,FF,8,2.0,3.19,1.37,89.7,81.8,26.54,1.41,50.0,5.78,-0.06,1.59,4.83,10.95,-5.39,-130.19,-8.13,8.26,28.05,-13.43,25.2,3.6,24.0,2400,157,,,,,,,0,1,0,bottom
2018-07-03,530692,14,573064,L,518618,L,110,Strikeout,3,3,180704_033814,fa505a8a-8a6e-45ad-a397-8a2bd11dd208,0,2,0,S,Swinging Strike (Blocked),CU,13,2.0,3.19,1.37,82.4,76.5,23.58,1.29,50.0,6.02,-0.6,0.0,-4.73,-1.56,-3.01,-119.74,-6.95,-6.87,23.21,-34.43,12.0,9.6,24.0,,293,,,,,,,0,1,0,bottom
2018-07-03,530692,14,573064,L,516770,R,111,Groundout,5,1,180704_033849,7518b343-5aee-40e8-b7a0-320a6db2d539,0,0,1,S,Called Strike,SL,1,2.0,3.67,1.63,85.5,78.7,63.83,1.82,50.0,5.81,-0.35,3.4,-4.0,5.09,-4.06,-124.44,-1.03,-6.3,24.02,-24.17,15.6,6.0,24.0,2495,221,,,,,,,0,1,0,bottom
2018-07-03,530692,14,573064,L,516770,R,111,Groundout,5,2,180704_033904,bb90a143-d2f5-4f5a-8147-1c063632378d,0,1,1,S,Foul,SL,4,2.0,3.5,1.49,87.7,81.3,32.78,1.43,50.0,5.97,-0.62,2.74,-3.7,5.25,-3.99,-127.57,-3.56,-6.18,23.21,-23.42,15.6,6.0,24.0,2531,219,,,,,,,0,1,0,bottom
2018-07-03,530692,14,573064,L,516770,R,111,Groundout,5,3,180704_033922,068e1859-c35c-4edc-8901-190beac9a217,0,2,1,B,Ball,SL,13,2.0,3.68,1.63,86.6,80.4,16.27,1.63,50.0,5.8,-1.61,2.11,-2.3,6.06,-7.36,-125.94,-4.75,-3.73,23.02,-22.34,12.0,6.0,24.0,2376,208,,,,,,,0,1,0,bottom
2018-07-03,530692,14,573064,L,516770,R,111,Groundout,5,4,180704_033935,7d69aad1-c6ea-4691-91de-8e86d76855a1,1,2,1,B,Ball,SL,12,2.0,3.64,1.77,86.7,79.7,25.49,1.7,50.0,6.18,1.67,4.05,-2.01,4.25,0.58,-126.19,-0.28,-3.26,24.3,-25.28,7.2,6.0,24.0,2417,203,,,,,,,0,1,0,bottom
2018-07-03,530692,14,573064,L,516770,R,111,Groundout,5,5,180704_034005,c104d5e2-33c1-4f2a-b0cb-48eb9b11c804,2,2,1,X,In play- out(s),SL,5,2.0,3.5,1.49,81.9,75.9,15.45,1.66,50.0,5.97,0.19,2.39,-2.78,0.33,-2.61,-119.21,-1.75,-4.03,21.28,-31.7,8.4,9.6,24.0,2517,264,,,,,,,0,1,0,bottom
2018-07-03,530692,14,573064,L,592407,R,112,Groundout,7,1,180704_034030,8c4d34c8-ca2a-461e-87c4-c52bd6bc7e7c,0,0,2,B,Ball,SL,13,2.0,3.14,1.4,85.0,78.7,73.24,1.5,50.0,5.88,-0.94,2.05,-1.39,2.78,-5.53,-123.56,-3.69,-2.17,22.91,-27.84,6.0,7.2,24.0,2460,219,,,,,,,0,1,0,bottom
2018-07-03,530692,14,573064,L,592407,R,112,Groundout,7,2,180704_034044,948df860-fabe-443b-b0f7-636edc276be3,1,0,2,B,Ball,CH,12,2.0,3.14,1.36,81.7,74.7,38.94,1.28,50.0,6.12,0.9,3.67,7.32,7.46,-3.13,-118.92,-1.18,10.47,23.04,-21.5,24.0,7.2,24.0,1536,137,,,,,,,0,1,0,bottom
2018-07-03,530692,14,573064,L,592407,R,112,Groundout,7,3,180704_034057,0ebb4671-1af7-455e-8887-b4434053086c,2,0,2,S,Foul,SL,13,2.0,3.16,1.36,85.4,78.9,41.24,1.65,50.0,5.74,-0.97,2.13,-2.38,3.56,-5.68,-124.28,-3.48,-3.75,23.63,-26.58,9.6,7.2,24.0,2494,222,,,,,,,0,1,0,bottom
2018-07-03,530692,14,573064,L,592407,R,112,Groundout,7,4,180704_034116,cd09412f-f131-414b-b3e5-bc027a671aa1,2,1,2,B,Ball,CH,13,2.0,3.14,1.36,81.1,74.7,44.57,0.94,50.0,6.02,-1.25,1.84,8.05,5.62,-7.54,-117.72,-4.53,11.34,21.47,-24.25,21.6,7.2,24.0,1534,126,,,,,,,0,1,0,bottom
2018-07-03,530692,14,573064,L,592407,R,112,Groundout,7,5,180704_034130,7778ae1e-cdeb-4a4c-86eb-84705bb819ff,3,1,2,S,Called Strike,SL,2,2.0,3.15,1.4,85.9,79.6,23.51,1.76,50.0,5.7,-0.08,2.87,-3.53,4.8,-3.42,-125.07,-2.09,-5.66,22.4,-24.48,14.4,6.0,24.0,2439,219,,,,,,,0,1,0,bottom
2018-07-03,530692,14,573064,L,592407,R,112,Groundout,7,6,180704_034146,118e895d-a4ac-4685-8225-d3b47fbff63c,3,1,2,S,Foul,SL,1,2.0,3.16,1.36,85.9,79.5,26.55,1.65,50.0,5.87,-0.3,2.76,-3.72,2.57,-3.62,-125.02,-2.06,-5.93,23.2,-28.07,13.2,7.2,24.0,2449,238,,,,,,,0,1,0,bottom
2018-07-03,530692,14,573064,L,592407,R,112,Groundout,7,7,180704_034206,60509401-a977-4fb4-85f6-4c7b88c85790,3,2,2,X,In play- out(s),SL,3,2.0,3.16,1.36,87.9,80.3,22.7,1.83,50.0,5.69,0.27,2.6,-2.56,4.99,-3.09,-127.84,-3.05,-4.22,27.28,-23.94,10.8,6.0,24.0,2404,211,,,,,,,0,1,0,bottom
2018-07-03,530692,15,573064,L,592663,R,117,Double,1,1,180704_035556,f11e7a0a-2324-44e9-b222-143e7a316fac,0,0,0,X,In play- no out,SL,7,2.0,3.49,1.48,82.8,76.7,68.14,1.84,50.0,5.64,-0.56,1.92,-3.19,4.75,-4.74,-120.47,-3.6,-4.72,21.66,-25.13,12.0,7.2,24.0,2542,219,,,,,592663,,0,0,0,bottom
2018-07-03,530692,15,573064,L,605255,R,118,Bunt Pop Out,4,1,180704_035637,5a69c374-de76-46ba-a262-9f9c482237ad,0,0,0,S,Foul Bunt,SL,5,2.0,3.67,1.44,83.1,76.8,43.47,1.99,50.0,5.59,0.05,2.4,-2.74,5.23,-3.79,-120.9,-2.56,-4.08,21.74,-24.37,10.8,7.2,24.0,2577,212,,592663,,,,,0,1,0,bottom
2018-07-03,530692,15,573064,L,605255,R,118,Bunt Pop Out,4,2,180704_035720,6ae7db2e-bc08-42ba-8ec2-c82ed1c6d25a,0,1,0,B,Ball,SL,11,2.0,2.9,1.26,84.2,77.3,11.13,2.13,50.0,5.78,-0.12,3.98,-4.33,5.08,-4.07,-122.51,0.68,-6.59,23.65,-24.44,16.8,7.2,24.0,2532,222,,592663,,,,,0,1,0,bottom
2018-07-03,530692,15,573064,L,605255,R,118,Bunt Pop Out,4,3,180704_035737,68d99a4d-828d-47d1-9be5-d5a20a14a01f,1,1,0,S,Foul Bunt,SL,3,2.0,3.67,1.44,84.9,78.2,28.45,2.07,50.0,5.63,0.3,3.27,-4.18,4.98,-3.01,-123.61,-0.79,-6.5,23.27,-24.42,15.6,7.2,24.0,2512,221,,592663,,,,,0,1,0,bottom
2018-07-03,530692,15,573064,L,605255,R,118,Bunt Pop Out,4,4,180704_035809,3e9d46a5-58b0-42d0-8749-edb6094c326a,1,2,0,X,In play- out(s),SL,1,2.0,3.67,1.44,85.4,78.6,33.28,1.8,50.0,5.77,-0.44,3.26,-3.8,3.85,-4.3,-124.31,-0.85,-5.97,24.0,-26.12,14.4,7.2,24.0,2483,227,,592663,,,,,0,1,0,bottom
2018-07-03,530692,15,573064,L,457727,R,119,Strikeout,6,1,180704_035848,9d3b91bf-1513-4e09-a312-7f0a52dab14f,0,0,1,B,Ball,CU,13,2.0,3.86,1.86,81.2,74.9,73.76,1.65,50.0,5.91,-0.1,1.64,-4.0,-1.47,-2.87,-118.16,-2.59,-5.65,22.74,-34.25,9.6,9.6,24.0,,290,,,,,,,0,1,0,bottom
2018-07-03,530692,15,573064,L,457727,R,119,Strikeout,6,2,180704_035909,718369b9-d72e-4414-a7c7-453067451c5b,1,0,1,S,Foul,SL,13,2.0,3.67,1.57,85.0,78.0,8.74,1.7,50.0,5.75,-1.31,2.44,-3.58,2.65,-6.2,-123.56,-2.3,-5.52,25.21,-28.09,13.2,7.2,24.0,2466,240,,,,,,,0,1,0,bottom
2018-07-03,530692,15,573064,L,457727,R,119,Strikeout,6,3,180704_035955,5f2fbeee-5a7c-4095-9a35-fec0535aa9a1,1,1,1,S,Foul,SL,13,2.0,3.67,1.57,85.3,78.4,37.52,1.92,50.0,5.6,-0.91,2.58,-4.8,4.2,-5.4,-124.04,-2.18,-7.48,24.57,-25.63,18.0,7.2,24.0,2563,233,,,,,,,0,1,0,bottom
2018-07-03,530692,15,573064,L,457727,R,119,Strikeout,6,4,180704_040018,6054d2e4-6b4c-4803-a200-0ed798f2477d,1,1,1,S,Foul,SL,2,2.0,3.67,1.57,86.8,80.0,27.15,1.57,50.0,6.09,-0.2,3.42,-3.24,4.08,-3.37,-126.26,-1.55,-5.27,24.09,-25.54,13.2,7.2,24.0,2545,221,,,,,,,0,1,0,bottom
2018-07-03,530692,15,573064,L,457727,R,119,Strikeout,6,5,180704_040041,54f6ca27-8cda-4246-a2f8-485eab7dd755,1,2,1,S,Swinging Strike,SL,13,2.0,3.67,1.57,86.5,80.6,36.67,1.46,50.0,5.82,-0.95,1.08,-3.18,3.51,-4.97,-125.75,-6.52,-5.15,22.48,-26.48,12.0,7.2,24.0,2591,231,,,,,,,0,1,0,bottom
2018-07-03,530692,15,573064,L,595375,L,121,Flyout,1,1,180704_040138,3a1f7d13-6c23-4aa0-a76d-13100472eed0,0,0,2,X,In play- out(s),SL,4,2.0,3.58,1.39,87.4,80.8,62.55,1.67,50.0,5.78,-0.55,2.2,-2.92,4.8,-4.64,-127.17,-4.2,-4.82,24.33,-24.25,13.2,6.0,24.0,2581,217,500743,,,,,,0,1,0,bottom
2018-09-19,531688,9,573064,L,595777,R,77,Strikeout,4,1,180919_210106,8e061c4e-0da3-40ae-b374-d32a1c2be09b,0,0,0,S,Called Strike,SL,7,0.9,3.48,1.62,83.7,76.7,68.87,1.56,50.0,5.56,-0.69,2.22,-3.91,5.47,-4.18,-121.76,-3.02,-5.84,24.58,-23.98,15.6,7.2,24.0,2550,220,,,,,,,0,1,6,bottom
2018-09-19,531688,9,573064,L,595777,R,77,Strikeout,4,2,180919_210121,87084652-45a1-40b6-b1b0-0e073b67897a,0,1,0,S,Swinging Strike,SL,5,0.87,3.37,1.53,87.7,80.9,18.67,1.24,50.0,5.85,-0.22,2.66,-2.0,7.06,-3.04,-127.63,-4.01,-3.32,24.36,-20.44,10.8,4.8,24.0,2539,199,,,,,,,0,1,6,bottom
2018-09-19,531688,9,573064,L,595777,R,77,Strikeout,4,3,180919_210137,cdbab6e6-8c18-4799-aed4-74eda05df1c5,0,2,0,B,Ball,FF,14,0.89,3.4,1.53,91.1,83.5,49.6,1.23,50.0,5.66,0.84,1.96,4.71,9.97,-2.64,-132.49,-6.92,8.38,27.96,-14.43,26.4,3.6,24.0,2271,154,,,,,,,0,1,6,bottom
2018-09-19,531688,9,573064,L,595777,R,77,Strikeout,4,4,180919_210152,21579a03-599d-493b-a89f-d9b2e5be16a8,1,2,0,S,Swinging Strike,SL,11,0.9,3.37,1.53,87.7,81.0,39.65,1.3,50.0,5.94,-0.4,3.76,-2.46,6.37,-3.49,-127.58,-1.24,-4.1,23.62,-21.56,12.0,6.0,24.0,2547,204,,,,,,,0,1,6,bottom
2018-09-19,531688,9,573064,L,608597,L,78,Strikeout,3,1,180919_210218,d76714e7-72b2-456b-9c98-33cf396e495e,0,0,1,S,Foul,FF,5,0.91,3.58,1.68,91.5,84.2,33.69,1.33,50.0,5.67,0.1,2.65,2.48,9.25,-4.1,-133.16,-5.03,4.48,26.9,-15.46,13.2,3.6,24.0,2373,167,,,,,,,0,1,6,bottom
2018-09-19,531688,9,573064,L,608597,L,78,Strikeout,3,2,180919_210232,8a9f2141-b1ff-4f2a-b775-e42791be405a,0,1,1,S,Called Strike,FF,9,0.83,3.92,1.84,91.0,84.2,43.98,1.1,50.0,5.75,0.41,1.92,5.13,9.05,-3.57,-132.31,-7.03,9.2,25.07,-15.93,26.4,4.8,24.0,2397,150,,,,,,,0,1,6,bottom
2018-09-19,531688,9,573064,L,608597,L,78,Strikeout,3,3,180919_210245,eee24a40-ea98-41f4-9188-5d441f81c788,0,2,1,S,Swinging Strike,FF,11,0.61,3.58,1.68,88.1,81.3,49.44,1.18,50.0,5.93,-0.52,3.62,-0.94,5.38,-3.99,-128.16,-1.31,-1.58,24.13,-23.14,6.0,6.0,24.0,2572,194,,,,,,,0,1,6,bottom
2018-09-19,531688,9,573064,L,455139,R,79,Groundout,1,1,180919_210323,5977df3a-e00f-41ad-aee3-ab4aae378d51,0,0,2,X,In play- out(s),SL,13,0.92,3.41,1.56,85.7,79.4,71.63,1.24,50.0,5.71,-1.12,2.28,-3.36,4.41,-4.76,-124.78,-3.4,-5.35,22.93,-25.16,13.2,7.2,24.0,2509,223,,,,,,,0,1,6,bottom
